id,x,y,size,frame,track
2,5.561290322580645,174.58709677419355,155,1802,207
1,85.88515406162465,170.3562091503268,2142,1803,208
1,78.13897837091578,170.3930050621261,2173,1804,208
1,70.0770276393294,170.4730403262347,2207,1805,208
1,61.99773653236759,170.4830239927569,2209,1806,208
1,956.7745664739884,202.09826589595374,173,1807,210
2,55.74478178368121,170.62523719165085,2108,1807,208
3,958.7037037037037,173.59259259259258,27,1807,211
1,951.9848812095032,204.8488120950324,463,1808,210
2,50.14719045251119,170.91695673794132,2011,1808,208
3,954.3428571428572,171.76,175,1808,211
1,946.5193075898802,205.2942743009321,751,1809,210
2,45.12116402116402,171.178835978836,1890,1809,208
3,949.8132530120482,171.08132530120483,332,1809,211
4,958.1428571428571,146.07142857142858,14,1809,212
1,941.0159914712153,204.91577825159914,938,1810,210
2,41.04813753581662,171.23610315186247,1745,1810,208
3,945.1422680412371,170.89690721649484,485,1810,211
4,953.7662337662338,145.75324675324674,77,1810,212
1,935.1919104991395,204.9655765920826,1162,1811,210
2,36.48232323232323,171.0675505050505,1584,1811,208
3,940.4629629629629,170.66666666666666,648,1811,211
4,948.5,145.27857142857144,140,1811,212
1,929.2803806734993,204.68374816983894,1366,1812,210
2,33.05393586005831,170.85058309037902,1372,1812,208
3,935.7847309136421,170.61201501877346,799,1812,211
4,943.8288288288288,144.8153153153153,222,1812,212
1,918.5538809344386,205,1327,1813,210
2,27.776892430278885,171.22071713147412,1255,1813,208
3,930.8428874734607,170.6263269639066,942,1813,211
4,938.2362459546925,144.71521035598707,309,1813,212
1,909.956839795172,204.96049743964886,1367,1814,210
2,23.051837888784167,171.2497643732328,1061,1814,208
3,925.7010213556174,170.65273909006498,1077,1814,211
4,934.4720812182741,144.35532994923858,394,1814,212
1,900.4048672566372,205.13421828908554,1356,1815,210
2,18.665924276169264,171.2772828507795,898,1815,208
3,920.688497061293,170.74811083123424,1191,1815,211
4,930.6031746031746,144.41071428571428,504,1815,212
1,891.9721428571429,205.26714285714286,1400,1816,210
2,956.7301587301587,196,63,1816,213
3,14.74095513748191,171.25180897250362,691,1816,208
4,914.9527131782946,170.8612403100775,1290,1816,211
5,923.5157116451016,144.37338262476894,541,1816,212
1,883.4537695590327,205.32788051209104,1406,1817,210
2,953.6915422885572,196.99502487562188,201,1817,213
3,10.944558521560575,170.78439425051334,487,1817,208
4,909.4869186046511,170.9469476744186,1376,1817,211
5,914.8689407540395,144.37163375224418,557,1817,212
1,875.2167138810198,205.29461756373937,1412,1818,210
2,950.5089058524173,197.42493638676845,393,1818,213
3,6.933098591549296,169.83802816901408,284,1818,208
4,904.6932972241029,171.13405551794176,1477,1818,211
5,906.9355400696865,144.35017421602788,574,1818,212
1,958.4545454545455,219.8,55,1819,214
2,866.8388928317956,205.28246983676365,1409,1819,210
3,945.2178770949721,197.07448789571694,537,1819,213
4,899.4083333333333,171.30576923076924,1560,1819,211
5,3.8372093023255816,166.3139534883721,86,1819,208
6,898.8747913188648,144.3906510851419,599,1819,212
1,858.6337126600284,205.2375533428165,1406,1820,210
2,950.1311475409836,216.65573770491804,61,1820,214
3,938.0325342465753,197.37157534246575,584,1820,213
4,890.5805626598466,171.12468030690536,1564,1820,211
5,891.4943273905997,144.2868719611021,617,1820,212
1,849.9531024531025,205.35786435786434,1386,1821,210
2,941.8550724637681,217.56521739130434,69,1821,214
3,929.608547008547,197.6136752136752,585,1821,213
4,882.3009584664537,171.08178913738018,1565,1821,211
5,883.4410828025477,144.2468152866242,628,1821,212
1,841.5766738660907,205.50467962562996,1389,1822,210
2,933.7638888888889,217.76388888888889,72,1822,214
3,921.3231292517007,197.7125850340136,588,1822,213
4,874.7422615287429,170.9861023373342,1583,1822,211
5,875.8460317460317,144.1,630,1822,212
1,833.3730158730159,205.48773448773449,1386,1823,210
2,925.7166666666667,218.41666666666666,60,1823,214
3,913.3844856661045,197.79763912310287,593,1823,213
4,867.052598622417,170.8973074514715,1597,1823,211
5,867.8401253918495,144.0219435736677,638,1823,212
1,825.4497126436781,205.48060344827587,1392,1824,210
2,917.8194444444445,218.19444444444446,72,1824,214
3,914,212,1,1824,215
4,905.5595432300163,197.84502446982054,613,1824,213
5,859.6492861576661,170.83612662942272,1611,1824,211
6,860.7245053272451,144.02435312024352,657,1824,212
1,817.7327021121631,205.517115804807,1373,1825,210
2,899.6832641770401,200.22544951590595,723,1825,213
3,852.4440344403444,170.79581795817958,1626,1825,211
4,853.0434108527131,143.85116279069769,645,1825,212
1,810.1833935018051,205.61949458483755,1385,1826,210
2,892.311475409836,200.08333333333334,732,1826,213
3,844.8880048959609,170.7252141982864,1634,1826,211
4,845.7732919254659,143.60093167701862,644,1826,212
1,802.6129266521424,205.64705882352942,1377,1827,210
2,885.7636594663278,200.32147395171538,787,1827,213
3,837.8001215066829,170.71324422843256,1646,1827,211
4,839.3604135893648,143.46381093057607,677,1827,212
1,795.4879474068663,205.58802045288533,1369,1828,210
2,878.221494102228,200.0170380078637,763,1828,213
3,830.8431137724551,170.58622754491017,1670,1828,211
4,831.575624082232,143.352422907489,681,1828,212
1,788.0454878943507,205.6008804108584,1363,1829,210
2,870.9370904325033,200.1808650065531,763,1829,213
3,823.7081367924528,170.53301886792454,1696,1829,211
4,824.4108983799705,143.1782032400589,679,1829,212
1,781.2351648351648,205.58608058608058,1365,1830,210
2,863.420470262794,200.36652835408023,723,1830,213
3,816.8860833822666,170.4315913094539,1703,1830,211
4,817.0759312320916,143.11031518624642,698,1830,212
1,773.783722682743,205.36096458176337,1327,1831,210
2,856.6011004126548,200.61760660247592,727,1831,213
3,810.0493039443155,170.35788863109047,1724,1831,211
4,810.588319088319,142.83048433048432,702,1831,212
1,766.4703161141094,205.25597532767927,1297,1832,210
2,849.2492917847026,200.5212464589235,706,1832,213
3,802.9982497082847,170.20420070011667,1714,1832,211
4,803.3193033381713,142.58925979680697,689,1832,212
1,759.4984326018808,205.03526645768025,1276,1833,210
2,841.896700143472,200.70444763271163,697,1833,213
3,796.0869314910766,170.18364997121475,1737,1833,211
4,796.5534950071327,142.47503566333808,701,1833,212
1,751.9903147699758,204.88861985472155,1239,1834,210
2,834.5177304964539,200.46808510638297,705,1834,213
3,789.4232954545455,170.1340909090909,1760,1834,211
4,789.314606741573,142.40168539325842,712,1834,212
1,744.4811083123426,204.85642317380353,1191,1835,210
2,827.2561151079136,200.36546762589927,695,1835,213
3,782.4498873873874,170.0579954954955,1776,1835,211
4,783.0991379310345,142.17672413793105,696,1835,212
1,737.1915966386555,204.87310924369748,1190,1836,210
2,820.3693181818181,200.6150568181818,704,1836,213
3,775.8727070594775,170.01389660922734,1799,1836,211
4,775.6220930232558,142.0625,688,1836,212
1,729.575,204.64827586206897,1160,1837,210
2,813.6753424657534,200.83561643835617,730,1837,213
3,768.7828477185267,169.92798240791643,1819,1837,211
4,769.2614742698192,141.83866481223922,719,1837,212
1,806.6561264822135,201.13702239789197,759,1838,213
2,722.1498685363716,204.85276073619633,1141,1838,210
3,761.9585152838428,169.89410480349346,1832,1838,211
4,762.020920502092,141.74198047419804,717,1838,212
1,715.1089799476896,204.90148212728857,1147,1839,210
2,799.5939947780679,201.2036553524804,766,1839,213
3,754.8827956989247,169.7543010752688,1860,1839,211
4,755.2149791955617,141.56588072122054,721,1839,212
1,792.7769328263624,201.70088719898607,789,1840,213
2,707.2378378378378,204.83873873873873,1110,1840,210
3,747.9342523860021,169.59119830328737,1886,1840,211
4,747.8111888111888,141.3832167832168,715,1840,212
1,786.8333333333334,230.83333333333334,6,1841,216
2,782,229,1,1841,217
3,785.5802631578947,201.05,760,1841,213
4,700.0272479564032,204.9418710263397,1101,1841,210
5,740.8916359810626,169.52393477117306,1901,1841,211
6,740.1902017291067,141.21613832853026,694,1841,212
1,778.3316519546028,202.32534678436318,793,1842,213
2,692.4449583718779,204.66142460684551,1081,1842,210
3,733.5303664921466,169.42251308900524,1910,1842,211
4,732.9671897289586,141.12410841654778,701,1842,212
1,771.0155688622755,203.27664670658683,835,1843,213
2,684.8683206106871,204.36832061068702,1048,1843,210
3,726.2802283341982,169.34405812143228,1927,1843,211
4,725.453637660485,140.99144079885878,701,1843,212
1,763.4593639575971,203.71967020023558,849,1844,213
2,677.2887596899225,204.19089147286823,1032,1844,210
3,718.7578729994838,169.28704181724316,1937,1844,211
4,718.1534170153417,140.85216178521617,717,1844,212
1,755.87747957993,203.19836639439907,857,1845,213
2,669.6794117647058,204.09509803921569,1020,1845,210
3,711.4770173646579,169.2170582226762,1958,1845,211
4,711.0366713681241,140.72355430183356,709,1845,212
1,748.1105769230769,202.42548076923077,832,1846,213
2,661.6256206554121,204.13505461767627,1007,1846,210
3,704.1770726714432,169.12180143295802,1954,1846,211
4,703.2662162162162,140.59594594594594,740,1846,212
1,710.0972612359551,179.45856741573033,2848,1847,211
2,654.1743842364532,204.13793103448276,1015,1847,210
3,695.522972972973,140.43513513513514,740,1847,212
1,702.7658095899931,179.6025017373176,2878,1848,211
2,645.9327983951855,204.0481444332999,997,1848,210
3,687.2757660167131,140.22701949860723,718,1848,212
1,695.0308959835221,179.71369721936148,2913,1849,211
2,638.0683417085427,203.98793969849245,995,1849,210
3,679.7162534435262,140.1473829201102,726,1849,212
1,687.3504418762747,179.9894629503739,2942,1850,211
2,630.1118881118881,203.979020979021,1001,1850,210
3,671.7534626038781,140.1135734072022,722,1850,212
1,679.5864864864865,180.13716216216216,2960,1851,211
2,622.2579051383399,204.01185770750988,1012,1851,210
3,663.8281036834925,139.98908594815825,733,1851,212
1,671.6140939597316,180.1785234899329,2980,1852,211
2,613.8541247484909,203.95774647887325,994,1852,210
3,655.8988015978695,139.7190412782956,751,1852,212
1,663.6278145695364,180.00562913907285,3020,1853,211
2,605.8187435633367,203.62100926879506,971,1853,210
3,648.1165562913907,139.23311258278144,755,1853,212
1,655.0875499334221,179.40579227696404,3004,1854,211
2,597.5119047619048,203.34199134199133,924,1854,210
3,639.7206266318537,138.85770234986944,766,1854,212
1,646.782492482459,178.90043434680922,2993,1855,211
2,589.4989154013015,203.30260303687635,922,1855,210
3,631.8394255874674,138.61879895561358,766,1855,212
1,638.5369507323569,178.88948069241013,3004,1856,211
2,581.4887218045113,203.25886143931257,931,1856,210
3,623.5374677002584,138.57881136950905,774,1856,212
1,630.3501829065514,179.0508812770203,3007,1857,211
2,572.92693565976,203.17884405670665,917,1857,210
3,615.7610619469026,138.76359039190896,791,1857,212
1,622.3011928429423,179.21040424121935,3018,1858,211
2,564.3868852459017,203.33770491803278,915,1858,210
3,607.5546975546976,138.9099099099099,777,1858,212
1,614.2006600660065,179.23993399339935,3030,1859,211
2,556.4187845303867,202.98011049723758,905,1859,210
3,599.1443298969073,138.80025773195877,776,1859,212
1,606.1130776794494,179.03408718452965,3051,1860,211
2,548.2282249173098,202.99007717750828,907,1860,210
3,590.985824742268,138.52963917525773,776,1860,212
1,597.9103989535644,178.5565729234794,3058,1861,211
2,539.6346820809249,202.81040462427745,865,1861,210
3,582.7896774193548,138.18064516129033,775,1861,212
1,589.284963887065,177.95863427445832,3046,1862,211
2,531.0953545232273,202.47310513447434,818,1862,210
3,575.4615384615385,137.5528031290743,767,1862,212
1,581.3054745707807,178.2397149335925,3087,1863,211
2,522.8613496932516,202.4723926380368,815,1863,210
3,566.8621134020618,137.39690721649484,776,1863,212
1,573.2791073738681,178.2561448900388,3092,1864,211
2,514.73125,202.055,800,1864,210
3,558.5148387096774,137.3458064516129,775,1864,212
1,565.3218980442449,178.5008015389548,3119,1865,211
2,505.9872935196951,202.18043202033036,787,1865,210
3,550.3355006501951,137.42392717815343,769,1865,212
1,557.1008025682183,178.57078651685393,3115,1866,211
2,497.6503856041131,202.2904884318766,778,1866,210
3,542.3834394904459,137.54649681528662,785,1866,212
1,548.9181173436492,178.58446163765313,3102,1867,211
2,489.0167525773196,202.43427835051546,776,1867,210
3,534.2940414507772,137.64507772020724,772,1867,212
1,540.6314432989691,178.63595360824743,3104,1868,211
2,480.8492063492063,202.28439153439155,756,1868,210
3,526.4622395833334,137.61848958333334,768,1868,212
1,532.4886906658171,178.78942338324308,3139,1869,211
2,472.45625841184386,202.02960969044415,743,1869,210
3,518.4490861618799,137.43342036553526,766,1869,212
1,524.1907624169567,178.6235368554255,3161,1870,211
2,463.90455840455843,201.63390313390315,702,1870,210
3,509.6949602122016,137.17771883289126,754,1870,212
1,516.0018903591682,178.2797731568998,3174,1871,211
2,455.66378066378064,201.46897546897546,693,1871,210
3,501.9088541666667,136.83854166666666,768,1871,212
1,507.78690065810093,178.2961454089627,3191,1872,211
2,446.8488888888889,201.6,675,1872,210
3,493.5520833333333,136.5546875,768,1872,212
1,499.65352112676055,178.26572769953052,3195,1873,211
2,438.85459940652817,201.57418397626114,674,1873,210
3,485.3070866141732,136.43700787401573,762,1873,212
1,491.67620528771386,178.49704510108864,3215,1874,211
2,430.592867756315,201.3922734026746,673,1874,210
3,476.97233201581025,136.45981554677206,759,1874,212
1,483.4393045638001,178.4855634895995,3221,1875,211
2,421.7675111773472,201.66467958271238,671,1875,210
3,468.70588235294116,136.41176470588235,748,1875,212
1,475.26510903426794,178.38224299065422,3210,1876,211
2,413.54315476190476,201.64285714285714,672,1876,210
3,460.28362183754996,136.42743009320907,751,1876,212
1,467.33292269787495,178.76901755466585,3247,1877,211
2,405.42709867452135,201.53608247422682,679,1877,210
3,452.3708165997323,136.36813922356092,747,1877,212
1,459.16431637032497,178.80226854690375,3262,1878,211
2,397.1703056768559,201.55167394468705,687,1878,210
3,443.85791610284167,136.25439783491206,739,1878,212
1,450.942663378545,178.49352651048088,3244,1879,211
2,388.66517189835577,201.42600896860986,669,1879,210
3,435.83787465940054,136.1008174386921,734,1879,212
1,442.4405572755418,178.09102167182664,3230,1880,211
2,380.3874813710879,201.5946348733234,671,1880,210
3,427.2231292517007,136.021768707483,735,1880,212
1,434.26803178484107,178.3768337408313,3272,1881,211
2,371.7823439878234,201.2572298325723,657,1881,210
3,419.59284731774414,135.91059147180192,727,1881,212
1,425.8501688670556,177.8157813939208,3257,1882,211
2,363.049766718507,201.56609642301711,643,1882,210
3,411.0261348005502,135.74415405777165,727,1882,212
1,417.16260413452636,177.51897562480715,3241,1883,211
2,354.8282988871224,201.25914149443562,629,1883,210
3,402.9283819628647,135.56896551724137,754,1883,212
1,409.001213592233,177.8853155339806,3296,1884,211
2,346.2032,201.0416,625,1884,210
3,394.5301369863014,135.52876712328768,730,1884,212
1,422.30434782608694,223.52173913043478,23,1885,218
2,400.1914241960184,177.25451761102605,3265,1885,211
3,337.2857142857143,201.05442176870747,588,1885,210
4,386.1231190150479,135.48290013679892,731,1885,212
1,392.1995206710605,178.07429598562013,3338,1886,211
2,328.1985815602837,200.8031914893617,564,1886,210
3,377.6100278551532,135.45543175487464,718,1886,212
1,383.92970588235295,178.65088235294118,3400,1887,211
2,319.47279549718576,200.59287054409006,533,1887,210
3,369.66713483146066,135.2879213483146,712,1887,212
1,375.2466646901868,178.21168099614587,3373,1888,211
2,310.45435684647305,200.02904564315352,482,1888,210
3,361.0885714285714,135.13,700,1888,212
1,366.5,177.9833531510107,3364,1889,211
2,301.72185430463577,199.70419426048565,453,1889,210
3,352.9247467438495,135.0998552821997,691,1889,212
1,357.9240094618569,177.97191011235955,3382,1890,211
2,293.24824355971896,199.63700234192038,427,1890,210
3,344.23538011695905,135.0233918128655,684,1890,212
1,367.8888888888889,222.55555555555554,9,1891,219
2,349.1994074074074,177.5751111111111,3375,1891,211
3,283.49235474006116,198.49847094801223,327,1891,210
4,335.59969788519635,134.91238670694864,662,1891,212
1,340.6857059168131,177.74018746338606,3414,1892,211
2,274.56569343065695,198.16058394160584,274,1892,210
3,326.8523592085236,134.81278538812785,657,1892,212
1,332.3294562372783,177.8880488514103,3439,1893,211
2,955.4878587196469,196.83222958057394,453,1893,220
3,265.67910447761193,198.37686567164178,268,1893,210
4,318.51376146788994,134.73394495412845,654,1893,212
1,951.0777153558053,200.4176029962547,1068,1894,220
2,323.19075654989695,177.26464527524286,3397,1894,211
3,255.74747474747474,198.03535353535352,198,1894,210
4,310.5595054095827,134.6599690880989,647,1894,212
1,946.5672581568404,203.40698340011448,1747,1895,220
2,314.6823083649082,177.46983386767707,3431,1895,211
3,246.96315789473684,198.21052631578948,190,1895,210
4,957.2389380530974,149.13274336283186,113,1895,221
5,301.7295597484277,134.61320754716982,636,1895,212
1,942.0817813765182,205.3008097165992,2470,1896,220
2,306.45155758788223,178.11460417262074,3499,1896,211
3,238.42307692307693,197.73076923076923,182,1896,210
4,951.9410029498525,148.92330383480825,339,1896,221
5,292.9745627980922,134.60890302066773,629,1896,212
1,937.37242026266415,206.75703564727954,3198,1897,220
2,297.7881062355658,177.66657043879908,3464,1897,211
3,229.14556962025316,197.90506329113924,158,1897,210
4,946.962457337884,148.7764505119454,586,1897,221
5,285.3180327868852,134.5950819672131,610,1897,212
1,932.7905491698596,208.1616858237548,3915,1898,220
2,308.8666666666667,222.6,15,1898,222
3,288.9892441860465,177.13546511627908,3440,1898,211
4,218,205,1,1898,223
5,219.35714285714286,197.19642857142858,112,1898,210
6,942.1654761904762,148.4595238095238,840,1898,221
7,276.74363327674024,134.46010186757215,589,1898,212
1,928.484064171123,209.23401069518715,4675,1899,220
2,297.5,223,2,1899,222
3,280.5492063492064,177.33131313131312,3465,1899,211
4,212,203,1,1899,223
5,209.66666666666666,195.0392156862745,51,1899,210
6,936.626559714795,148.2433155080214,1122,1899,221
7,268.5086206896552,134.41379310344828,580,1899,212
1,922.6761667941852,209.14651874521806,5228,1900,220
2,272.180817154448,177.12634019124891,3451,1900,211
3,204,205,1,1900,224
4,201.9620253164557,195.77215189873417,79,1900,210
5,206,203,1,1900,223
6,931.7608217168012,147.99486426999266,1363,1900,221
7,260.8696428571429,134.30178571428573,560,1900,212
1,916.8524504692388,208.81595411887383,5754,1901,220
2,263.74479768786125,177.15346820809248,3460,1901,211
3,194,201,1,1901,224
4,192.0857142857143,194.45714285714286,35,1901,210
5,196,193,1,1901,223
6,926.3442098528471,148.03966730646192,1563,1901,221
7,252.61844484629296,134.37251356238698,553,1901,212
1,911.5371992990282,208.47618288991558,6277,1902,220
2,255.59204122530775,177.40709991411393,3493,1902,211
3,185.2,195.63636363636363,55,1902,210
4,189.5,201.5,2,1902,224
5,918.299501867995,148.41531755915318,1606,1902,221
6,244.22222222222223,134.35925925925926,540,1902,212
1,906.823486399532,208.1117285756069,6838,1903,220
2,247.49183615010026,177.50587224291033,3491,1903,211
3,177.54362416107384,196.7248322147651,149,1903,210
4,908.863890615289,148.3952765692977,1609,1903,221
5,235.32660550458715,134.19633027522937,545,1903,212
1,901.3728088336784,207.30766045548654,7245,1904,220
2,239.70244874715263,177.76025056947609,3512,1904,211
3,169.44402985074626,199.25746268656715,268,1904,210
4,899.7655086848636,148.33312655086849,1612,1904,221
5,226.67276051188298,134.18464351005485,547,1904,212
1,892.6926815720038,207.0288848771004,7201,1905,220
2,231.91980731085295,178.22952677812413,3529,1905,211
3,162.49382716049382,199.58271604938273,405,1905,210
4,890.7855377008652,148.2008652657602,1618,1905,221
5,218.47377938517178,134.15913200723327,553,1905,212
1,884.0355598940175,206.9701575791382,7171,1906,220
2,224.2839609483961,178.70516039051603,3585,1906,211
3,154.98857142857142,200.20190476190476,525,1906,210
4,882.1537037037037,148.21481481481482,1620,1906,221
5,209.6096256684492,134.18538324420678,561,1906,212
1,875.4508597791137,206.92282958199357,7153,1907,220
2,231,223.6,10,1907,225
3,216.51895931358982,179.0265707168558,3613,1907,211
4,147.29126213592232,201.56796116504853,618,1907,210
5,873.956002514142,148.1558768070396,1591,1907,221
6,201.15942028985506,134.1177536231884,552,1907,212
1,867.1253681110644,206.92595708876735,7131,1908,220
2,139.1733870967742,203.24327956989248,744,1908,210
3,223.33333333333334,222.66666666666666,3,1908,225
4,208.62849239280774,179.34522821576763,3615,1908,211
5,865.6253928346952,148.11753614079194,1591,1908,221
6,192.78026070763502,134.01862197392924,537,1908,212
1,858.9085907744393,206.73564677669629,7089,1909,220
2,132.19724284199364,205.6998939554613,943,1909,210
3,200.7850082372323,179.65925315760572,3642,1909,211
4,857.542626011201,148.07342874922216,1607,1909,221
5,184.25776965265084,134.01828153564898,547,1909,212
1,850.8596964108384,206.5115619236771,7049,1910,220
2,125.6175195143105,208.43278404163053,1153,1910,210
3,192.91232802805504,180.30105206366335,3707,1910,211
4,849.6916354556804,147.8801498127341,1602,1910,221
5,175.85082872928177,134.02209944751382,543,1910,212
1,842.8372490388723,206.19977217713227,7023,1911,220
2,118.00553797468355,209.01503164556962,1264,1911,210
3,184.4872139973082,180.1230148048452,3715,1911,211
4,841.983850931677,147.76149068322982,1610,1911,221
5,167.29811320754717,133.9320754716981,530,1911,212
1,835.0092870410059,205.83040434347765,6999,1912,220
2,109.4033195020747,209.04398340248963,1205,1912,210
3,176.22012917115177,180.07212055974165,3716,1912,211
4,132,191,1,1912,226
5,834.3061728395062,147.6172839506173,1620,1912,221
6,159.5079051383399,133.800395256917,506,1912,212
1,827.6464574755076,205.8506318330257,7043,1913,220
2,101.06986190089359,209.83428107229895,1231,1913,210
3,835.55,226,20,1913,227
4,168.0554376657825,180.60901856763925,3770,1913,211
5,175,222,1,1913,228
6,827.3320941759604,147.61400247831475,1614,1913,221
7,151.75103734439833,133.70954356846474,482,1913,212
1,820.6138007790762,206.24554813578186,7188,1914,220
2,93.90205819730305,211.3108587650816,1409,1914,210
3,159.88606253312136,180.83757286698463,3774,1914,211
4,820.3195416931891,147.61107574793127,1571,1914,221
5,143.51282051282053,133.68803418803418,468,1914,212
1,813.8290493676051,206.72133822929416,7353,1915,220
2,87.60011641443539,211.52386495925495,1718,1915,210
3,151.72835269271383,180.88410770855333,3788,1915,211
4,813.6179987413468,147.49653870358716,1589,1915,221
5,134.64743589743588,133.6645299145299,468,1915,212
1,807.4021536825312,207.18106886466364,7522,1916,220
2,80.22453333333333,211.98666666666668,1875,1916,210
3,162.1831065759637,200.4750566893424,1764,1916,211
4,127.93317191283293,165.33946731234866,2065,1916,226
5,806.8155096935585,147.37648530331458,1599,1916,221
6,126.56862745098039,133.61220043572985,459,1916,212
1,800.8937565582371,207.3928384050367,7624,1917,220
2,71.42193408968126,211.6002160994057,1851,1917,210
3,153.29840044125757,200.52178709321566,1813,1917,211
4,119.40331222601071,165.29225523623964,2053,1917,226
5,800.3906542056075,147.45046728971963,1605,1917,221
6,119.23459715639811,133.51184834123222,422,1917,212
1,794.3382967607106,207.60423197492162,7656,1918,220
2,62.80601092896175,211.96502732240438,1830,1918,210
3,144.58226495726495,200.71314102564102,1872,1918,211
4,110.97102161100196,165.24705304518665,2036,1918,226
5,793.7171590194846,147.43997485857952,1591,1918,221
6,111.54452926208651,133.4376590330789,393,1918,212
1,787.4166014095537,207.88005742625947,7662,1919,220
2,54.22210065645514,212.05579868708972,1828,1919,210
3,118.99333504229685,182.23660599846193,3901,1919,226
4,786.6675110829639,147.39075364154527,1579,1919,221
5,104.00275482093664,133.6473829201102,363,1919,212
1,779.790213430505,208.22943779281624,7684,1920,220
2,45.29675952245594,211.91642978965322,1759,1920,210
3,110.82535282258064,182.51789314516128,3968,1920,226
4,778.6456846203764,147.4510058403634,1541,1920,221
5,97.4877300613497,133.53374233128835,326,1920,212
1,771.615903489428,208.53028927227916,7709,1921,220
2,36.370327774583096,211.76883266244968,1739,1921,210
3,102.75401333662633,182.86120029636947,4049,1921,226
4,770.3869047619048,147.54695767195767,1512,1921,221
5,90.45608108108108,133.55067567567568,296,1921,212
1,763.0384116273034,208.636127692707,7706,1922,220
2,27.57653365098273,211.72602739726028,1679,1922,210
3,94.39636273044344,182.5909317389138,4014,1922,226
4,761.3033012379642,147.68913342503438,1454,1922,221
5,84.36947791164658,133.67469879518072,249,1922,212
1,753.9234580779763,208.59121137045247,7669,1923,220
2,19.43264563106796,212.05825242718447,1648,1923,210
3,86.18177364037237,183.2795198432141,4082,1923,226
4,752.2009838369642,147.72874209416725,1423,1923,221
5,79.48066298342542,133.91712707182322,181,1923,212
1,744.6611656843484,208.24911591355598,7635,1924,220
2,14.38555078683834,214.92989985693848,1398,1924,210
3,78.05737503078059,183.23565624230486,4061,1924,226
4,742.6210374639769,147.73703170028818,1388,1924,221
5,74.13698630136986,134.03424657534248,146,1924,212
1,735.3794052142015,208.18983361718853,7633,1925,220
2,10.004098360655737,218.5952868852459,976,1925,210
3,71.87553539934493,184.07508188460568,3969,1925,226
4,733.3253623188406,147.67391304347825,1380,1925,221
5,63.8968253968254,133.9126984126984,126,1925,212
1,726.0696646737717,208.38848453340265,7694,1926,220
2,7.191588785046729,229.84112149532712,428,1926,210
3,65.38401253918495,184.44383490073145,3828,1926,226
4,7.505154639175258,190.42268041237114,97,1926,229
5,724.0911854103343,147.73632218844986,1316,1926,221
6,62,134.28,75,1926,212
1,716.7573774698486,208.75673595073133,7794,1927,220
2,3.7094017094017095,231.98290598290598,117,1927,210
3,59.376644295302015,185.50416107382551,3725,1927,226
4,3.263157894736842,189.05263157894737,19,1927,229
5,714.6589327146172,147.8600154679041,1293,1927,221
6,53.333333333333336,134.26190476190476,42,1927,212
1,707.241639009446,208.94613224406433,7834,1928,220
2,52.385005636978576,185.22153325817362,3548,1928,226
3,705.2724409448819,147.83385826771652,1270,1928,221
4,46.214285714285715,134.42857142857142,14,1928,212
1,697.6364564717896,208.90975236150115,7834,1929,220
2,45.81406605922551,186.35051252847381,3512,1929,226
3,695.2624900872323,147.66931007137194,1261,1929,221
1,687.9555469655973,208.6054632135034,7761,1930,220
2,39.35946924004825,186.81815440289506,3316,1930,226
3,685.7734939759036,147.51325301204818,1245,1930,221
1,678.2359200622891,208.32078899558786,7706,1931,220
2,33.7436063450955,188.4276464875364,3089,1931,226
3,675.808426073132,147.45786963434023,1258,1931,221
1,668.5867865519938,208.18881939014855,7674,1932,220
2,27.07578875171468,189.6526063100137,2916,1932,226
3,666.3899119295436,147.41473178542833,1249,1932,221
1,658.9423301727497,208.21132614625276,7699,1933,220
2,20.81343843843844,190.83521021021022,2664,1933,226
3,656.7346774193549,147.37983870967741,1240,1933,221
1,649.4644617380026,208.1644617380026,7710,1934,220
2,16.083955223880597,191.39738805970148,2144,1934,226
3,647.601466992665,147.3357783211084,1227,1934,221
1,640.1620018057527,207.92286856700633,7753,1935,220
2,12.023687580025609,192.3642765685019,1562,1935,226
3,638.6017699115044,147.0860820595334,1243,1935,221
1,631.1195961687807,207.51643800155318,7726,1936,220
2,8.642666666666667,201.616,750,1936,226
3,6.575609756097561,165.05365853658537,205,1936,230
4,629.4333599361532,146.7877094972067,1253,1936,221
1,622.21709580447,207.14155012416677,7651,1937,220
2,4.871345029239766,201.09649122807016,342,1937,226
3,3.0384615384615383,166.26923076923077,52,1937,230
4,620.2159624413146,146.53599374021908,1278,1937,221
1,613.6971608832807,206.8725026288118,7608,1938,220
2,611.8988593155893,146.28669201520913,1315,1938,221
1,605.6006049447659,206.77919516044187,7604,1939,220
2,603.9452363090772,146.18979744936235,1333,1939,221
1,597.742770767613,206.8029705573081,7608,1940,220
2,596.2722513089005,146.19446522064322,1337,1940,221
1,590.2717219589257,206.6832543443918,7596,1941,220
2,588.9289985052317,146.13826606875935,1338,1941,221
1,583.1186196037265,206.69846476840308,7621,1942,220
2,581.9564575645757,146.07380073800738,1355,1942,221
1,576.1767564018385,206.50558108995403,7615,1943,220
2,575.3350515463917,145.95066273932252,1358,1943,221
1,569.4183847669074,206.3216021011162,7615,1944,220
2,568.5484340859432,145.80553532410778,1373,1944,221
1,562.9798903107861,206.29733611909114,7658,1945,220
2,562.1936671575846,145.77908689248895,1358,1945,221
1,556.6777010295842,206.39124201746384,7673,1946,220
2,555.8021148036254,145.86858006042297,1324,1946,221
